geoid,geoid2,geo_description,geo_unit,start_year,year,area_deprivation_index_percent
Geographic Identifier,GEOID2,Geographic Description,Geographic Unit,Start Year,Year,Area Deprivation Index (%)
15000US390351178002,390351178002,"Block Group 2, Census Tract 1178, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351178003,390351178003,"Block Group 3, Census Tract 1178, Cuyahoga County, Ohio",Block Group,2020,2020,90.0
15000US390351179001,390351179001,"Block Group 1, Census Tract 1179, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351179002,390351179002,"Block Group 2, Census Tract 1179, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351179003,390351179003,"Block Group 3, Census Tract 1179, Cuyahoga County, Ohio",Block Group,2020,2020,92.0
15000US390351179004,390351179004,"Block Group 4, Census Tract 1179, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351181011,390351181011,"Block Group 1, Census Tract 1181.01, Cuyahoga County, Ohio",Block Group,2020,2020,40.0
15000US390351181012,390351181012,"Block Group 2, Census Tract 1181.01, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351181013,390351181013,"Block Group 3, Census Tract 1181.01, Cuyahoga County, Ohio",Block Group,2020,2020,100.0
15000US390351182001,390351182001,"Block Group 1, Census Tract 1182, Cuyahoga County, Ohio",Block Group,2020,2020,98.0
15000US390351182002,390351182002,"Block Group 2, Census Tract 1182, Cuyahoga County, Ohio",Block Group,2020,2020,85.0
15000US390351182003,390351182003,"Block Group 3, Census Tract 1182, Cuyahoga County, Ohio",Block Group,2020,2020,92.0
15000US390351182004,390351182004,"Block Group 4, Census Tract 1182, Cuyahoga County, Ohio",Block Group,2020,2020,76.0
15000US390351183011,390351183011,"Block Group 1, Census Tract 1183.01, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351183012,390351183012,"Block Group 2, Census Tract 1183.01, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351183013,390351183013,"Block Group 3, Census Tract 1183.01, Cuyahoga County, Ohio",Block Group,2020,2020,70.0
15000US390351183014,390351183014,"Block Group 4, Census Tract 1183.01, Cuyahoga County, Ohio",Block Group,2020,2020,58.0
15000US390351184001,390351184001,"Block Group 1, Census Tract 1184, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351184002,390351184002,"Block Group 2, Census Tract 1184, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351184003,390351184003,"Block Group 3, Census Tract 1184, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351185001,390351185001,"Block Group 1, Census Tract 1185, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351185002,390351185002,"Block Group 2, Census Tract 1185, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351186021,390351186021,"Block Group 1, Census Tract 1186.02, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351186022,390351186022,"Block Group 2, Census Tract 1186.02, Cuyahoga County, Ohio",Block Group,2020,2020,100.0
15000US390351187001,390351187001,"Block Group 1, Census Tract 1187, Cuyahoga County, Ohio",Block Group,2020,2020,78.0
15000US390351187002,390351187002,"Block Group 2, Census Tract 1187, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351188001,390351188001,"Block Group 1, Census Tract 1188, Cuyahoga County, Ohio",Block Group,2020,2020,81.0
15000US390351188002,390351188002,"Block Group 2, Census Tract 1188, Cuyahoga County, Ohio",Block Group,2020,2020,71.0
15000US390351188003,390351188003,"Block Group 3, Census Tract 1188, Cuyahoga County, Ohio",Block Group,2020,2020,59.0
15000US390351189001,390351189001,"Block Group 1, Census Tract 1189, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351191001,390351191001,"Block Group 1, Census Tract 1191, Cuyahoga County, Ohio",Block Group,2020,2020,58.0
15000US390351192021,390351192021,"Block Group 1, Census Tract 1192.02, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351193001,390351193001,"Block Group 1, Census Tract 1193, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351193002,390351193002,"Block Group 2, Census Tract 1193, Cuyahoga County, Ohio",Block Group,2020,2020,100.0
15000US390351193003,390351193003,"Block Group 3, Census Tract 1193, Cuyahoga County, Ohio",Block Group,2020,2020,98.0
15000US390351193004,390351193004,"Block Group 4, Census Tract 1193, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351194011,390351194011,"Block Group 1, Census Tract 1194.01, Cuyahoga County, Ohio",Block Group,2020,2020,68.0
15000US390351194012,390351194012,"Block Group 2, Census Tract 1194.01, Cuyahoga County, Ohio",Block Group,2020,2020,70.0
15000US390351194013,390351194013,"Block Group 3, Census Tract 1194.01, Cuyahoga County, Ohio",Block Group,2020,2020,92.0
15000US390351194021,390351194021,"Block Group 1, Census Tract 1194.02, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351194022,390351194022,"Block Group 2, Census Tract 1194.02, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351194023,390351194023,"Block Group 3, Census Tract 1194.02, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351195011,390351195011,"Block Group 1, Census Tract 1195.01, Cuyahoga County, Ohio",Block Group,2020,2020,34.0
15000US390351195012,390351195012,"Block Group 2, Census Tract 1195.01, Cuyahoga County, Ohio",Block Group,2020,2020,67.0
15000US390351195013,390351195013,"Block Group 3, Census Tract 1195.01, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351195021,390351195021,"Block Group 1, Census Tract 1195.02, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351196001,390351196001,"Block Group 1, Census Tract 1196, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351196002,390351196002,"Block Group 2, Census Tract 1196, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351196003,390351196003,"Block Group 3, Census Tract 1196, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351196004,390351196004,"Block Group 4, Census Tract 1196, Cuyahoga County, Ohio",Block Group,2020,2020,71.0
15000US390351197011,390351197011,"Block Group 1, Census Tract 1197.01, Cuyahoga County, Ohio",Block Group,2020,2020,60.0
15000US390351197012,390351197012,"Block Group 2, Census Tract 1197.01, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351197021,390351197021,"Block Group 1, Census Tract 1197.02, Cuyahoga County, Ohio",Block Group,2020,2020,99.0
15000US390351197022,390351197022,"Block Group 2, Census Tract 1197.02, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351197023,390351197023,"Block Group 3, Census Tract 1197.02, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351198001,390351198001,"Block Group 1, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351198002,390351198002,"Block Group 2, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351198003,390351198003,"Block Group 3, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,62.0
15000US390351198004,390351198004,"Block Group 4, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,82.0
15000US390351198005,390351198005,"Block Group 5, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351198006,390351198006,"Block Group 6, Census Tract 1198, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351199001,390351199001,"Block Group 1, Census Tract 1199, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351199002,390351199002,"Block Group 2, Census Tract 1199, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351202001,390351202001,"Block Group 1, Census Tract 1202, Cuyahoga County, Ohio",Block Group,2020,2020,82.0
15000US390351202002,390351202002,"Block Group 2, Census Tract 1202, Cuyahoga County, Ohio",Block Group,2020,2020,99.0
15000US390351202003,390351202003,"Block Group 3, Census Tract 1202, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351204001,390351204001,"Block Group 1, Census Tract 1204, Cuyahoga County, Ohio",Block Group,2020,2020,92.0
15000US390351204002,390351204002,"Block Group 2, Census Tract 1204, Cuyahoga County, Ohio",Block Group,2020,2020,85.0
15000US390351204003,390351204003,"Block Group 3, Census Tract 1204, Cuyahoga County, Ohio",Block Group,2020,2020,100.0
15000US390351204004,390351204004,"Block Group 4, Census Tract 1204, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351205001,390351205001,"Block Group 1, Census Tract 1205, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351205002,390351205002,"Block Group 2, Census Tract 1205, Cuyahoga County, Ohio",Block Group,2020,2020,96.0
15000US390351206001,390351206001,"Block Group 1, Census Tract 1206, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351206002,390351206002,"Block Group 2, Census Tract 1206, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351207011,390351207011,"Block Group 1, Census Tract 1207.01, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351207012,390351207012,"Block Group 2, Census Tract 1207.01, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351207013,390351207013,"Block Group 3, Census Tract 1207.01, Cuyahoga County, Ohio",Block Group,2020,2020,93.0
15000US390351207021,390351207021,"Block Group 1, Census Tract 1207.02, Cuyahoga County, Ohio",Block Group,2020,2020,83.0
15000US390351207022,390351207022,"Block Group 2, Census Tract 1207.02, Cuyahoga County, Ohio",Block Group,2020,2020,85.0
15000US390351207023,390351207023,"Block Group 3, Census Tract 1207.02, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351208011,390351208011,"Block Group 1, Census Tract 1208.01, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351208012,390351208012,"Block Group 2, Census Tract 1208.01, Cuyahoga County, Ohio",Block Group,2020,2020,80.0
15000US390351208021,390351208021,"Block Group 1, Census Tract 1208.02, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351208022,390351208022,"Block Group 2, Census Tract 1208.02, Cuyahoga County, Ohio",Block Group,2020,2020,91.0
15000US390351211001,390351211001,"Block Group 1, Census Tract 1211, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351211002,390351211002,"Block Group 2, Census Tract 1211, Cuyahoga County, Ohio",Block Group,2020,2020,93.0
15000US390351211003,390351211003,"Block Group 3, Census Tract 1211, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351212001,390351212001,"Block Group 1, Census Tract 1212, Cuyahoga County, Ohio",Block Group,2020,2020,98.0
15000US390351212002,390351212002,"Block Group 2, Census Tract 1212, Cuyahoga County, Ohio",Block Group,2020,2020,82.0
15000US390351212003,390351212003,"Block Group 3, Census Tract 1212, Cuyahoga County, Ohio",Block Group,2020,2020,91.0
15000US390351213001,390351213001,"Block Group 1, Census Tract 1213, Cuyahoga County, Ohio",Block Group,2020,2020,100.0
15000US390351213002,390351213002,"Block Group 2, Census Tract 1213, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351213003,390351213003,"Block Group 3, Census Tract 1213, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351214011,390351214011,"Block Group 1, Census Tract 1214.01, Cuyahoga County, Ohio",Block Group,2020,2020,99.0
15000US390351214012,390351214012,"Block Group 2, Census Tract 1214.01, Cuyahoga County, Ohio",Block Group,2020,2020,81.0
15000US390351214031,390351214031,"Block Group 1, Census Tract 1214.03, Cuyahoga County, Ohio",Block Group,2020,2020,88.0
15000US390351214032,390351214032,"Block Group 2, Census Tract 1214.03, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351214033,390351214033,"Block Group 3, Census Tract 1214.03, Cuyahoga County, Ohio",Block Group,2020,2020,76.0
15000US390351215001,390351215001,"Block Group 1, Census Tract 1215, Cuyahoga County, Ohio",Block Group,2020,2020,83.0
15000US390351215002,390351215002,"Block Group 2, Census Tract 1215, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351215003,390351215003,"Block Group 3, Census Tract 1215, Cuyahoga County, Ohio",Block Group,2020,2020,86.0
15000US390351215004,390351215004,"Block Group 4, Census Tract 1215, Cuyahoga County, Ohio",Block Group,2020,2020,95.0
15000US390351217001,390351217001,"Block Group 1, Census Tract 1217, Cuyahoga County, Ohio",Block Group,2020,2020,63.0
15000US390351217002,390351217002,"Block Group 2, Census Tract 1217, Cuyahoga County, Ohio",Block Group,2020,2020,78.0
15000US390351217003,390351217003,"Block Group 3, Census Tract 1217, Cuyahoga County, Ohio",Block Group,2020,2020,64.0
15000US390351217004,390351217004,"Block Group 4, Census Tract 1217, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351218001,390351218001,"Block Group 1, Census Tract 1218, Cuyahoga County, Ohio",Block Group,2020,2020,66.0
15000US390351218002,390351218002,"Block Group 2, Census Tract 1218, Cuyahoga County, Ohio",Block Group,2020,2020,56.0
15000US390351219001,390351219001,"Block Group 1, Census Tract 1219, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351221001,390351221001,"Block Group 1, Census Tract 1221, Cuyahoga County, Ohio",Block Group,2020,2020,65.0
15000US390351221002,390351221002,"Block Group 2, Census Tract 1221, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351221003,390351221003,"Block Group 3, Census Tract 1221, Cuyahoga County, Ohio",Block Group,2020,2020,67.0
15000US390351222001,390351222001,"Block Group 1, Census Tract 1222, Cuyahoga County, Ohio",Block Group,2020,2020,92.0
15000US390351222002,390351222002,"Block Group 2, Census Tract 1222, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351223001,390351223001,"Block Group 1, Census Tract 1223, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351223002,390351223002,"Block Group 2, Census Tract 1223, Cuyahoga County, Ohio",Block Group,2020,2020,84.0
15000US390351231001,390351231001,"Block Group 1, Census Tract 1231, Cuyahoga County, Ohio",Block Group,2020,2020,30.0
15000US390351231002,390351231002,"Block Group 2, Census Tract 1231, Cuyahoga County, Ohio",Block Group,2020,2020,15.0
15000US390351231003,390351231003,"Block Group 3, Census Tract 1231, Cuyahoga County, Ohio",Block Group,2020,2020,49.0
15000US390351232001,390351232001,"Block Group 1, Census Tract 1232, Cuyahoga County, Ohio",Block Group,2020,2020,35.0
15000US390351232002,390351232002,"Block Group 2, Census Tract 1232, Cuyahoga County, Ohio",Block Group,2020,2020,39.0
15000US390351232003,390351232003,"Block Group 3, Census Tract 1232, Cuyahoga County, Ohio",Block Group,2020,2020,48.0
15000US390351234001,390351234001,"Block Group 1, Census Tract 1234, Cuyahoga County, Ohio",Block Group,2020,2020,45.0
15000US390351234002,390351234002,"Block Group 2, Census Tract 1234, Cuyahoga County, Ohio",Block Group,2020,2020,71.0
15000US390351234003,390351234003,"Block Group 3, Census Tract 1234, Cuyahoga County, Ohio",Block Group,2020,2020,38.0
15000US390351234004,390351234004,"Block Group 4, Census Tract 1234, Cuyahoga County, Ohio",Block Group,2020,2020,17.0
15000US390351234005,390351234005,"Block Group 5, Census Tract 1234, Cuyahoga County, Ohio",Block Group,2020,2020,77.0
15000US390351235011,390351235011,"Block Group 1, Census Tract 1235.01, Cuyahoga County, Ohio",Block Group,2020,2020,89.0
15000US390351235012,390351235012,"Block Group 2, Census Tract 1235.01, Cuyahoga County, Ohio",Block Group,2020,2020,69.0
15000US390351235013,390351235013,"Block Group 3, Census Tract 1235.01, Cuyahoga County, Ohio",Block Group,2020,2020,94.0
15000US390351235014,390351235014,"Block Group 4, Census Tract 1235.01, Cuyahoga County, Ohio",Block Group,2020,2020,87.0
15000US390351235021,390351235021,"Block Group 1, Census Tract 1235.02, Cuyahoga County, Ohio",Block Group,2020,2020,97.0
15000US390351235022,390351235022,"Block Group 2, Census Tract 1235.02, Cuyahoga County, Ohio",Block Group,2020,2020,90.0
15000US390351235023,390351235023,"Block Group 3, Census Tract 1235.02, Cuyahoga County, Ohio",Block Group,2020,2020,38.0
15000US390351236011,390351236011,"Block Group 1, Census Tract 1236.01, Cuyahoga County, Ohio",Block Group,2020,2020,27.0
15000US390351236012,390351236012,"Block Group 2, Census Tract 1236.01, Cuyahoga County, Ohio",Block Group,2020,2020,58.0
15000US390351236013,390351236013,"Block Group 3, Census Tract 1236.01, Cuyahoga County, Ohio",Block Group,2020,2020,55.0
15000US390351236021,390351236021,"Block Group 1, Census Tract 1236.02, Cuyahoga County, Ohio",Block Group,2020,2020,76.0
15000US390351236022,390351236022,"Block Group 2, Census Tract 1236.02, Cuyahoga County, Ohio",Block Group,2020,2020,60.0
15000US390351236031,390351236031,"Block Group 1, Census Tract 1236.03, Cuyahoga County, Ohio",Block Group,2020,2020,48.0
15000US390351236032,390351236032,"Block Group 2, Census Tract 1236.03, Cuyahoga County, Ohio",Block Group,2020,2020,49.0
15000US390351236033,390351236033,"Block Group 3, Census Tract 1236.03, Cuyahoga County, Ohio",Block Group,2020,2020,59.0
15000US390351237001,390351237001,"Block Group 1, Census Tract 1237, Cuyahoga County, Ohio",Block Group,2020,2020,49.0
15000US390351237002,390351237002,"Block Group 2, Census Tract 1237, Cuyahoga County, Ohio",Block Group,2020,2020,32.0
15000US390351237003,390351237003,"Block Group 3, Census Tract 1237, Cuyahoga County, Ohio",Block Group,2020,2020,52.0
15000US390351238001,390351238001,"Block Group 1, Census Tract 1238, Cuyahoga County, Ohio",Block Group,2020,2020,93.0
